text,main_emotion,sub_emotion,situation,source
오늘은 아무것도 하기 싫고 계속 누워만 있었다. 별일 아닌데도 눈물이 날 것처럼 마음이 무거웠다. 내일은 조금이라도 나아졌으면 좋겠다.,우울,합성,다이어리,synthetic_diary_train
오랜만에 마음이 편안하고 차분했다. 오늘은 이 평온함을 지키고 싶다.,안정,합성,다이어리,synthetic_project_label_train
오랜만에 마음 편하게 웃을 수 있는 하루였다. 기대하지 않았던 칭찬을 받아서 하루 종일 기분이 좋았다. 이런 날이 자주 있었으면 좋겠다.,설렘,합성,다이어리,synthetic_diary_train
오늘은 이제 노인정 실내에서 흡연을 금지하기로 했어. 노인정을 더 향기롭게 하려면 무엇을 해야 할지 고민이야. 싫어하는 사람이 많지 않고 은은한 향의 디퓨저를 놓을거야. 작은 일인데도 마음이 많이 가벼워졌다.,안정,안정,"건강,죽음",aihub_diary_style_train
"몸과 마음이 예민한 하루였는데 오늘 카페에 사전 예약하고 갔는데, 웨이팅이 있다고 해서 정말 어이없는 거야. 예약도 했는데 왜 이렇게 기다려야 하는지 이해가 안 돼. 빡치는 마음으로 기다리다 보니 시간만 낭비한 느낌이야. 이런 규정 무시하는 곳은 다시는 안 가야겠다.",화남,"['어이없는', '빡치는']",규정 무시,hf_kor_diary_emotion_v2_train
오늘 있었던 일을 떠올리면 밥을 먹을 때는 좋았지만 미뤄둔 일을 떠올리니 걱정이 커졌다.,불안,감정전환,다이어리,synthetic_transition_train
하루를 정리해보면 사무실이 조용하고 쾌적해서 집중이 잘돼. 아침부터 기분이 좋아. 우리 사무실은 업무에 집중을 할 수 있는 환경이 조성되어 있어! 청소도 잘 되어있고 직원들 모두가 서로를 배려하고 좋은 점이 정말 많아. 오늘을 떠올리면 웃음이 먼저 난다.,설렘,편안한,"진로,취업,직장",aihub_diary_style_train
"오늘 오랜만에 친구와 만나서 정말 즐거운 시간을 보냈어! 서로 바빠서 못 만났던 시간이 길었는데, 이렇게 다시 만날 수 있어서 너무 고마웠고, 마음이 홀가분해졌어. 친구와 함께 한 시간 동안의 이야기를 나누면서 뿌듯한 기분도 느꼈고, 앞으로도 자주 만나기로 약속했어. 이런 소중한 우정이 계속 이어지길 바라!",행복,"['고마운', '홀가분한', '뿌듯한']",우정,hf_kor_diary_emotion_v2_train
"오늘 건강, 죽음와 관련해서 이런 생각이 들었다. 운동 때문에 회식을 못 갔어. 몸에 좋은 소고기를 먹었다고 해서 더 아쉬워. 그래도 운동을 했으니 좋게 생각해야지. 생각할수록 화가 올라와서 마음이 쉽게 가라앉지 않았다.",화남,좌절한,"건강,죽음",aihub_diary_style_train
"오늘 아기 생각을 하면서 오늘 하루는 별 일 없는 평범한 날이었어. 퇴근하고 집에 돌아오는 길에 편한 옷으로 갈아입으니 마음이 정말 편해졌다. 나쁘지 않은 날씨에 산책도 하고, 기분이 좋았어. 이렇게 만족스러운 일상도 좋다! 😊",중립,"['별 일 없는', '나쁘지 않은', '만족스러운']",귀가,hf_kor_diary_emotion_train
기대하지 않았던 칭찬을 받아서 하루 종일 기분이 좋았다. 친구와 웃으면서 이야기하니 마음이 한결 가벼워졌다. 이런 날이 자주 있었으면 좋겠다.,설렘,합성,다이어리,synthetic_diary_train
오랜만에 마음 편하게 웃을 수 있는 하루였다. 오늘의 기분을 오래 기억하고 싶다.,안정,합성,다이어리,synthetic_diary_train
믿었던 사람이 나를 가볍게 대하는 것 같아 서운했다. 내 마음은 전혀 고려되지 않은 것 같아서 상처가 됐다. 괜찮다고 말했지만 사실은 괜찮지 않았다.,우울,합성,다이어리,synthetic_diary_train
오늘 있었던 일을 떠올리면 언니가 화장품 빌려 준다 하고서는 안 빌려줘서 화가 나. 난 지난번에 용돈까지 빌려줬는데 어떻게 약속을 안 지키지? 언니랑 얘기를 해봐야겠어. 생각할수록 화가 올라와서 마음이 쉽게 가라앉지 않았다.,화남,안달하는,가족관계,aihub_diary_style_train
오늘 친구가 나의 발표를 보고 정말 잘했다고 칭찬해줬어! 😊 그동안 열심히 준비한 보람이 있어서 기분좋은 하루였어. 그리고 그 친구가 나를 부럽다고 하니까 뿌듯한 마음도 생겼어. 이런 칭찬은 정말 힘이 난다! 앞으로도 더 열심히 해야겠어.,행복,"['기분좋은', '뿌듯한']",칭찬,hf_kor_diary_emotion_v2_train
아직 일어나지 않은 일까지 떠올라 잠이 잘 오지 않았다. 앞으로 일이 어떻게 될지 몰라 계속 걱정됐다. 차분해지려고 해도 걱정이 쉽게 줄지 않았다.,불안,합성,다이어리,synthetic_diary_train
좋은 일도 있었지만 하루가 길어서 몸이 무겁고 지쳤다.,피로,감정전환,다이어리,synthetic_transition_train
하루를 정리하면 하루 초반에는 우울했는데 결국 좋은 소식을 듣고 행복한 마음으로 끝났다.,행복,감정전환,다이어리,synthetic_transition_train
오늘 가족관계와 관련해서 이런 생각이 들었다. 우리 집 고양이가 죽었대. 엄마한테 들었을 때 너무 놀라서 믿을 수가 없었어. 아니. 계속 믿을 수가 없고 생각할수록 충격적이야. 가족 같은 아이였어. 고양이가 나이가 많이 들어서 마음의 준비는 했는데도 너무 슬퍼. 겉으로는 넘겼지만 속으로는 꽤 상처가 됐다.,우울,충격 받은,가족관계,aihub_diary_style_train
오늘 있었던 일을 떠올리면 전화를 하지 않으면 모임 회비를 주지 않는 친구가 있어서 성가셔. 매번 말하는 것도 이젠 그만하고 싶어. 한 번에 다 달라고 해야겠어. 생각할수록 화가 올라와서 마음이 쉽게 가라앉지 않았다.,화남,성가신,재정,aihub_diary_style_train
오랜만에 마음이 편안하고 차분했다. 조용히 산책하고 나니 마음이 안정됐다. 차분하게 마무리할 수 있어서 다행이다.,안정,합성,다이어리,synthetic_project_label_train
하루를 정리해보면 내가 복권에 당첨됐다고 하니까 글쎄 자식들이 갑자기 살갑게 대해주기 시작했어. 당황스럽고 돈때문인가 싶어 배신감도 들어. 일단 복권 당첨금에 대해서는 법률가의 자문에 따라 관리하기로 했다고 말해야겠어. 돈으로 문제를 일으키고 싶지 않거든. 그 말과 상황이 계속 떠올라 마음이 쓰렸다.,우울,배신당한,"재정,은퇴,노후준비",aihub_diary_style_train
"하루를 정리해보면 대표님은 위계질서를 신경 쓰지 않으시고 항상 회사 분위기를 편안하게 만들어주셔. 좋은 대표님 덕분에 직장에서 스트레스를 덜 받는 거 같아 기분이 좋아. 너무 감사해서 보답이라도 하고 싶어. 회사를 위해서 지금보다 더 열심히 일을 해서 성과를 내야겠어. 덕분에 하루가 밝게 느껴졌고, 이 기분을 오래 기억하고 싶다.",안정,편안한,"직장, 업무 스트레스",aihub_diary_style_train
하루를 정리해보면 회사 사수가 자기 잘못을 나한테 뒤집어씌워서 화가 나. 한두 번이 아니야. 그렇게 행동할 때마다 화가 나. 회사 사수의 잘못된 행동에 대한 증거를 모아서 부장님께 말씀드릴 거야. 내가 왜 이런 기분을 참아야 하는지 답답했다.,화남,짜증내는,대인관계,aihub_diary_style_train
하루를 정리해보면 사람들이 다 날 쳐다보는 것 같아서 자신감이 떨어져. 계속 쳐다보니까 사람들이 날 싫어하는 것 같고 의심돼. 마음속으로 나는 당당하다는 것을 생각하며 다녀야겠어. 그 말과 상황이 계속 떠올라 마음이 쓰렸다.,우울,질투하는,대인관계,aihub_diary_style_train
"오늘 직장,  업무 스트레스와 관련해서 이런 생각이 들었다. 대체 나 혼자 어떻게 이 일을 처리하라는 걸까? 한 팀이 해야 할 일을 왜 나보고 혼자 하라는 거야. 스트레스받아서 어떻게 살라고. 내가 왜 이런 기분을 참아야 하는지 답답했다.",화남,노여워하는,"직장, 업무 스트레스",aihub_diary_style_train
"오늘은 평범한 하루였어. 아침에 일어나서 간단히 아침을 챙기고, 출근 준비를 하면서도 별다른 감정 없이 덤덤하게 움직였지. 이렇게 반복되는 일상이 괜찮은 느낌이 들어서, 안정감이 드는 것 같아. 매일 이렇게 지내는 것도 나쁘지 않은 것 같아.",중립,"['괜찮은', '안정감이 드는']",자동화된 행동,hf_kor_diary_emotion_train
큰 문제 없이 하루가 지나가서 안도감이 들었다. 해야 할 일을 정리하고 나니 숨이 조금 놓였다. 오늘은 이 평온함을 지키고 싶다.,안정,합성,다이어리,synthetic_project_label_train
오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 특별히 기억에 남는 감정은 없었다.,중립,합성,다이어리,synthetic_project_label_train
"출산을 준비하면서 오늘 아침은 평범하게 시작했어. 햇볕이 따사롭게 비추고, 커피 한 잔과 함께 뉴스 훑어보는 시간이 잔잔한 안정감을 줬어. 나쁘지 않은 하루의 시작이란 생각이 들어서 기분이 좋더라. 이렇게 소소한 일상이 참 고마워.",중립,"['잔잔한', '나쁘지 않은', '안정감이 드는']",기상/아침,hf_kor_diary_emotion_train
해야 할 일은 많은데 몸과 마음이 따라주지 않았다. 계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
내일 만날 생각을 하니 괜히 설레고 기분이 들떴다. 좋은 변화가 생길 것 같아서 하루 종일 마음이 들떴다. 좋은 방향으로 이어졌으면 좋겠다.,설렘,합성,다이어리,synthetic_project_label_train
마음은 나쁘지 않았는데 계속 움직이다 보니 무기력하고 피곤해졌다.,피로,감정전환,다이어리,synthetic_transition_train
"오늘 쇼핑하러 갔는데, 정말 기분 좋은 일이 있었어! 내가 좋아하는 브랜드에서 증정 이벤트를 하고 있더라고. 덕분에 예쁜 가방을 공짜로 받을 수 있었어! 이런 재밌는 경험이 너무 신나서 속시원했어. 앞으로도 이런 행운이 자주 오길 바래~ 😊",행복,"['기분좋은', '재밌는', '속시원한']",쇼핑,hf_kor_diary_emotion_v2_train
오랜만에 마음 편하게 웃을 수 있는 하루였다. 친구와 웃으면서 이야기하니 마음이 한결 가벼워졌다. 오늘의 기분을 오래 기억하고 싶다.,안정,합성,다이어리,synthetic_diary_train
점심은 평소처럼 먹었고 오후에는 조용히 시간을 보냈다. 그리고 해야 할 일을 조금 정리하고 책상 주변을 치웠다. 마음은 대체로 차분했고 큰 감정 변화는 없었다.,중립,평범한,일상,synthetic_neutral_train
오늘 있었던 일을 떠올리면 계속 마음이 흔들렸는데 결국 조용히 정리하면서 평온해졌다.,안정,감정전환,다이어리,synthetic_transition_train
"오늘은 게임 속 캐릭터를 키우면서 잔잔한 하루를 보냈다. 평소와 다를 것 없이 소소한 일상이었지만, 캐릭터가 레벨업하는 걸 보니 싱숭생숭한 기분이 들었다. 이렇게 작은 성취들이 쌓여서 큰 기쁨으로 다가오기도 하니까, 게임을 하면서 느끼는 평범한 행복이 참 소중한 것 같아.",중립,"['잔잔한', '싱숭생숭한', '소소한']",게임,hf_kor_diary_emotion_train
오늘 대인관계와 관련해서 이런 생각이 들었다. 친구들끼리 술자리에 모이면 항상 싸움이 나서 스트레스야. 응. 매번 그러지 말라고 하는데 술만 먹으면 애들이 점점 공격적이게 되더라고 말이야. 술을 마시지 않는 자리에서 친구들과 진지한 대화를 해보려고 해. 괜찮을 거라고 생각하려 해도 걱정이 쉽게 사라지지 않았다.,불안,스트레스 받는,대인관계,aihub_diary_style_train
내일 만날 생각을 하니 괜히 설레고 기분이 들떴다. 처음 해보는 도전이라 긴장되지만 기대가 더 컸다. 기대되는 마음을 잘 간직하고 싶다.,설렘,합성,다이어리,synthetic_project_label_train
하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
오늘은 마트에 가서 장을 봤어. 장바구니에 필요한 것들을 하나하나 담다 보니 나도 모르게 피곤해지더라. 그래도 봉투를 들고 집으로 돌아오는 길은 안정감이 드는 기분이었어. 편안한 집에서 맛있는 저녁을 기다리니 하루의 소소한 행복을 느낄 수 있었어.,중립,"['피곤한', '안정감이 드는', '편안한']",마트/장보기,hf_kor_diary_emotion_train
하루를 정리해보면 언니는 항상 새 옷을 사고 나는 언니 옷을 물려받아 입어서 질투심 생겨. 부모님은 매번 언니에게만 옷을 사주셔. 그래서 너무 질투가 나. 나도 새 옷이 갖고 싶다고 부모님께 말해봐야겠어. 그 말과 상황이 계속 떠올라 마음이 쓰렸다.,우울,질투하는,가족관계,aihub_diary_style_train
친구와 웃다가도 앞으로 어떻게 될지 생각하니 마음이 불편해졌다.,불안,감정전환,다이어리,synthetic_transition_train
